filename	hdu	keyword	value
fci/c4d_150223_192759_fci_i_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150223_193732_fci_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150223_194443_fci_r_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150223_195222_fci_g_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150223_200403_fci_u_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150226_204656_fci_u_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150226_210150_fci_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150226_210751_fci_z_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150226_212047_fci_i_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150226_213028_fci_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150226_213739_fci_r_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150226_214514_fci_g_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150313_194312_fci_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150313_194915_fci_z_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150313_200208_fci_i_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150313_201151_fci_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150313_201900_fci_r_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150313_202636_fci_g_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150313_203820_fci_u_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150216_194955_fcw_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150216_195556_fcw_z_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150216_200851_fcw_i_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150216_201831_fcw_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150216_202542_fcw_r_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150216_203319_fcw_g_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150216_204501_fcw_u_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150217_194154_fcw_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150217_194754_fcw_z_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150217_200049_fcw_i_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150217_201029_fcw_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150217_201742_fcw_r_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150217_202517_fcw_g_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150217_203700_fcw_u_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150218_192157_fcw_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150218_192759_fcw_z_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150218_194059_fcw_i_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150218_195040_fcw_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150218_195751_fcw_r_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150218_200522_fcw_g_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150218_201707_fcw_u_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150219_192853_fcw_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150219_193454_fcw_z_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150219_194754_fcw_i_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150219_195731_fcw_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150219_200443_fcw_r_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150219_201219_fcw_g_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150219_202402_fcw_u_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150220_192314_fcw_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150220_192917_fcw_z_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150220_194212_fcw_i_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150220_195154_fcw_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150220_195904_fcw_r_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150220_200641_fcw_g_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150220_201825_fcw_u_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150221_195537_fcw_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150221_200138_fcw_z_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150221_201435_fcw_i_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150221_202414_fcw_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150221_203125_fcw_r_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150221_203900_fcw_g_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150221_205042_fcw_u_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150223_190855_fcw_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150223_191456_fcw_z_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150223_192759_fcw_i_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150223_193732_fcw_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150223_194443_fcw_r_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150223_195222_fcw_g_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150223_200403_fcw_u_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150226_204656_fcw_u_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150226_210150_fcw_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150226_210751_fcw_z_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150226_212047_fcw_i_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150226_213028_fcw_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150226_213739_fcw_r_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150226_214514_fcw_g_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150313_194312_fcw_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150313_194915_fcw_z_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150313_200208_fcw_i_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150313_201151_fcw_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150313_201900_fcw_r_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150313_202636_fcw_g_v1.fits.fz	0	PROCTYPE	MasterCal
fcw/c4d_150313_203820_fcw_u_v1.fits.fz	0	PROCTYPE	MasterCal
fri/c4d_150216_194920_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_194955_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195030_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195109_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195142_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195220_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195255_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195332_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195407_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195444_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195518_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195556_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195633_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195706_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195743_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195819_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195855_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_195931_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200007_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200045_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200119_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200155_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200234_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200308_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200344_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200421_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200457_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200532_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200610_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200645_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200721_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200757_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200851_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_200945_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201038_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201133_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201227_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201320_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201416_fri.fits.fz	0	PROCTYPE	RAW
