filename	hdu	keyword	value
Blind15A_40/c4d_150314_031308_ori.fits.fz	0	EXPNUM	421563
Blind15A_40/c4d_150314_031308_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_40/c4d_150314_043448_ori.fits.fz	0	EXPNUM	421604
Blind15A_40/c4d_150314_043448_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150217_021832_ori.fits.fz	0	EXPNUM	410881
Blind15A_42/c4d_150217_021832_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_42/c4d_150217_035539_ori.fits.fz	0	EXPNUM	410931
Blind15A_42/c4d_150217_035539_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150217_055923_ori.fits.fz	0	EXPNUM	410987
Blind15A_42/c4d_150217_055923_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150217_073839_ori.fits.fz	0	EXPNUM	411037
Blind15A_42/c4d_150217_073839_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150217_084607_ori.fits.fz	0	EXPNUM	411071
Blind15A_42/c4d_150217_084607_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150218_021331_ori.fits.fz	0	EXPNUM	411271
Blind15A_42/c4d_150218_021331_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150218_035040_ori.fits.fz	0	EXPNUM	411321
Blind15A_42/c4d_150218_035040_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150218_052850_ori.fits.fz	0	EXPNUM	411371
Blind15A_42/c4d_150218_052850_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150218_071007_ori.fits.fz	0	EXPNUM	411422
Blind15A_42/c4d_150218_071007_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150218_084913_ori.fits.fz	0	EXPNUM	411472
Blind15A_42/c4d_150218_084913_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150219_020853_ori.fits.fz	0	EXPNUM	411673
Blind15A_42/c4d_150219_020853_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150219_034738_ori.fits.fz	0	EXPNUM	411724
Blind15A_42/c4d_150219_034738_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150219_052616_ori.fits.fz	0	EXPNUM	411774
Blind15A_42/c4d_150219_052616_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150219_070538_ori.fits.fz	0	EXPNUM	411824
Blind15A_42/c4d_150219_070538_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150219_084456_ori.fits.fz	0	EXPNUM	411874
Blind15A_42/c4d_150219_084456_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150220_020509_ori.fits.fz	0	EXPNUM	412076
Blind15A_42/c4d_150220_020509_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150221_020103_ori.fits.fz	0	EXPNUM	412266
Blind15A_42/c4d_150221_020103_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150221_082810_ori.fits.fz	0	EXPNUM	412324
